custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Predicted_Target
29.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.859,5191.0,
56.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
48.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
38.0,11.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,
35.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,
50.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.856,5191.0,
38.0,9.0,2.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.4,94.465,-41.8,4.967,5228.1,
54.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
38.0,8.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,1.4,94.465,-41.8,4.864,5228.1,
36.0,9.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,1.1,93.994,-36.4,4.858,5191.0,
53.0,9.0,0.0,6.0,0.0,2.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
46.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.4,93.444,-36.1,4.966,5228.1,
29.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,
38.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,
36.0,9.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
40.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
31.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,
30.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.7,94.027,-38.3,0.904,4991.6,
51.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,
50.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
38.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,
36.0,10.0,1.0,2.0,1.0,2.0,2.0,0.0,6.0,2.0,2.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
52.0,4.0,1.0,6.0,1.0,2.0,0.0,0.0,7.0,3.0,1.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
37.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,
38.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,1.4,94.465,-41.8,4.947,5228.1,
31.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.8,93.075,-47.1,1.41,5099.1,
38.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
56.0,7.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
49.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
46.0,4.0,1.0,6.0,0.0,2.0,2.0,0.0,7.0,3.0,2.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
35.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,
39.0,10.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,1.1,93.994,-36.4,4.86,5191.0,
35.0,9.0,1.0,6.0,1.0,2.0,0.0,0.0,7.0,4.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,
35.0,9.0,1.0,6.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
38.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
42.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,
42.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.4,94.465,-41.8,4.967,5228.1,
31.0,7.0,1.0,6.0,1.0,2.0,0.0,1.0,6.0,4.0,4.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
38.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.4,93.918,-42.7,4.957,5228.1,
24.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
31.0,10.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.4,94.465,-41.8,4.967,5228.1,
38.0,7.0,1.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,
38.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
38.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.4,94.465,-41.8,4.958,5228.1,
56.0,9.0,0.0,6.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1.4,93.918,-42.7,4.968,5228.1,
38.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,
30.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,
46.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,
52.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.4,93.444,-36.1,4.966,5228.1,
38.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,7.0,4.0,2.0,2.0,-3.4,92.649,-30.1,0.716,5017.5,
38.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,4.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
38.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,-2.9,92.201,-31.4,0.879,5076.2,
31.0,9.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,6.0,1.0,1.4,93.444,-36.1,4.963,5228.1,
42.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,
38.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,3.0,4.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,
36.0,5.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.966,5228.1,
48.0,6.0,1.0,3.0,1.0,2.0,0.0,1.0,6.0,0.0,2.0,1.0,1.1,93.994,-36.4,4.864,5191.0,
35.0,0.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,3.0,6.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,
29.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,
21.0,7.0,2.0,6.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.7,94.027,-38.3,0.888,4991.6,
36.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,
27.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
38.0,9.0,1.0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.963,5228.1,
47.0,7.0,0.0,6.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
34.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-1.1,94.767,-50.8,1.05,4963.6,
38.0,5.0,1.0,6.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
42.0,6.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
35.0,9.0,2.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
59.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,
38.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.958,5228.1,
36.0,1.0,1.0,6.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,1.4,93.918,-42.7,4.958,5228.1,
38.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,
36.0,0.0,1.0,6.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
44.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,
46.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,2.0,4.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,
28.0,7.0,2.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,-1.8,93.369,-34.8,0.649,5008.7,
34.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
38.0,7.0,1.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
38.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,
49.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
38.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1.4,93.918,-42.7,4.957,5228.1,
35.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.1,93.994,-36.4,4.855,5191.0,
54.0,7.0,1.0,3.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,
34.0,9.0,1.0,6.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,
38.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
36.0,9.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,1.1,93.994,-36.4,4.855,5191.0,
31.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,
38.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,1.4,93.444,-36.1,4.968,5228.1,
36.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
33.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,
43.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
38.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,1.4,94.465,-41.8,4.864,5228.1,
48.0,9.0,1.0,5.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
38.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.4,93.918,-42.7,4.963,5228.1,
42.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.957,5228.1,
38.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,
34.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,
41.0,0.0,2.0,6.0,0.0,2.0,0.0,1.0,7.0,2.0,1.0,1.0,-0.1,93.2,-42.0,4.592,5195.8,
38.0,9.0,1.0,6.0,0.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
47.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.1,93.994,-36.4,4.858,5191.0,
33.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
38.0,4.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,-2.9,92.201,-31.4,0.873,5076.2,
37.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,
38.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,
40.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,1.4,93.918,-42.7,4.96,5228.1,
45.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,1.0,1.1,93.994,-36.4,4.855,5191.0,
38.0,10.0,1.0,5.0,1.0,2.0,0.0,1.0,6.0,4.0,4.0,1.0,1.1,93.994,-36.4,4.859,5191.0,
37.0,9.0,2.0,6.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
31.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,1.4,93.918,-42.7,4.959,5228.1,
38.0,8.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.9,92.201,-31.4,0.825,5076.2,
29.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
19.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,1.0,0.0,-1.1,94.767,-50.8,1.048,4963.6,
29.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,-1.8,93.369,-34.8,0.652,5008.7,
29.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,
31.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.4,93.918,-42.7,4.96,5228.1,
38.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
38.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.4,93.918,-42.7,4.963,5228.1,
41.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,
57.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
38.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,
58.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,
52.0,6.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.4,93.444,-36.1,4.963,5228.1,
38.0,1.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,
31.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
55.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,1.4,93.918,-42.7,4.96,5228.1,
32.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,
38.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,9.0,4.0,3.0,1.0,-1.1,94.199,-37.5,0.886,4963.6,
38.0,6.0,2.0,6.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,-1.7,94.055,-39.8,0.72,4991.6,
38.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.963,5228.1,
40.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
31.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
31.0,9.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
47.0,7.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,1.4,94.465,-41.8,4.962,5228.1,
30.0,9.0,1.0,6.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,1.1,93.994,-36.4,4.86,5191.0,
41.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,
38.0,9.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.856,5191.0,
57.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
24.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.958,5228.1,
36.0,9.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
27.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
57.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
47.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.963,5228.1,
43.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.8,93.075,-47.1,1.435,5099.1,
58.0,5.0,1.0,5.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,
52.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.4,93.918,-42.7,4.961,5228.1,
50.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,1.0,1.4,93.918,-42.7,4.963,5228.1,
56.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,
38.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
30.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
23.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.958,5228.1,
24.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,
47.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
30.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,
50.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.4,93.444,-36.1,4.967,5228.1,
38.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,-1.8,92.843,-50.0,1.687,5099.1,
31.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,
57.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,-3.4,92.379,-29.8,0.773,5017.5,
55.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
33.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,
42.0,9.0,1.0,5.0,0.0,2.0,0.0,0.0,6.0,2.0,3.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
49.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,1.1,93.994,-36.4,4.856,5191.0,
31.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,
34.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,-2.9,92.201,-31.4,0.873,5076.2,
25.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,-2.9,92.963,-40.8,1.268,5076.2,
36.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,
35.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
24.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.8,93.075,-47.1,1.479,5099.1,
51.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,
55.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
45.0,9.0,1.0,5.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,-2.9,92.963,-40.8,1.206,5076.2,
29.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,1.4,93.444,-36.1,4.965,5228.1,
38.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,
36.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,-1.8,93.075,-47.1,1.435,5099.1,
39.0,10.0,1.0,6.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.958,5228.1,
36.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,1.4,94.465,-41.8,4.866,5228.1,
55.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,
46.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,-1.7,94.215,-40.3,0.797,4991.6,
38.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
29.0,9.0,2.0,6.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.1,93.994,-36.4,4.858,5191.0,
47.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.858,5191.0,
57.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,
38.0,4.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,0.0,4.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
29.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,
34.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,
30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,
36.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,1.4,94.465,-41.8,4.959,5228.1,
44.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,-2.9,92.201,-31.4,0.879,5076.2,
40.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,1.4,94.465,-41.8,4.961,5228.1,
44.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,1.4,94.465,-41.8,4.865,5228.1,
38.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,1.4,93.444,-36.1,4.963,5228.1,
35.0,6.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.963,5228.1,
30.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
53.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,
39.0,7.0,1.0,3.0,0.0,2.0,0.0,0.0,7.0,3.0,1.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,
